name,pop_max,geom
Artvin,32272,0101000020E610000009DFFB1BB4E84440E6D07D946C974440
Arua,250000,0101000020E610000078E5C46867E63E401395B2B1B7290840
Arusha,341136,0101000020E6100000BA6CCF87C2554240A258B8F64FE10AC0
Arvaikheer,28053,0101000020E61000001667B1B90FB15940A7165B52FF1F4740
Arviat,1868,0101000020E6100000E5F45036C08357C04F0D8F58E68D4E40
Arxan,32023,0101000020E6100000CAA9F81ADDFD5D401D4F159D76974740
Arys,42648,0101000020E61000006A4E5E6482335140D56828A4EB374540
Arzamas,142597,0101000020E610000001593E8166E6454069609AD832B34B40
As Salt,140689,0101000020E61000007ED7B15B15DD414022DEDF4504054040
As Samawah,174978,0101000020E61000002273C009E0A34640C46AE2D3524F3F40
As Sidr,50,0101000020E6100000E4C0069F41443240D8CC6B36A0AB3E40
As Sulaymaniyah,723170,0101000020E61000000A55206926B74640AFBC9AF2D7C74140
As Sulayyil,24097,0101000020E61000000F60915F3FC94640158BDF1456763440
As Suwayda,72248,0101000020E61000008C8BFE2B86484240E000E951A7594040
Asadabad,48400,0101000020E6100000F9CFE4AC99C95140022B8716D96E4140
Asahikawa,356612,0101000020E610000074A37ECD28CC614064BD6257A4E04540
Asansol,1328000,0101000020E610000037ED180DCFBE554009A128756EAF3740
Asbest,81248,0101000020E6100000CB040D47A1BA4E4018B5560FF3824C40
Ascension,14429,0101000020E6100000829774EF3C8A4FC04D5997642E662FC0
Ascensión,11781,0101000020E6100000B4E89D0AB8FE5AC01C446B459B193F40
Asela,82240,0101000020E6100000832E8617E991434025D52DF136CD1F40
Ash Shatrah,161949,0101000020E6100000C4CE143AAF164740FDBE7FF3E26A3F40
Ash Shihr,54274,0101000020E6100000A4CD27E1F8CD484048911040C5842D40
Asha,38883,0101000020E610000031282E22E5A24C4057FB8568BE7F4B40
Ashburton,17700,0101000020E61000004A9DDBDFF4776540F1C05B7BFAF245C0
Asheville,142755,0101000020E61000001CF0541B77A354C018F7D50BF4CC4140
Ashgabat,727700,0101000020E61000000A8BE5F10F314D40F36ED16E99F94240
Ashtarak,18779,0101000020E6100000F827A72CF92D46406865B1039D264440
Asino,27070,0101000020E61000003BDB487E698A55401478279F1E7F4C40
Asmara,620802,0101000020E61000004C8BFA24777743406DF1DF72ABAA2E40
Asosa,30512,0101000020E610000066AD574744444140730E9E094D222440
Assab,105496,0101000020E6100000EAAF5758705D4540BFB5132521052A40
Assen,62237,0101000020E610000021DCAEE133331A40653B3A0900804A40
Assis,87471,0101000020E6100000E43334F9C13549C03604C765DCA836C0
Asti,71276,0101000020E610000034AEC964826B2040EF2DF6A809774640
Astoria,10011,0101000020E6100000F6306AAD1EF55EC009185DDE1C184740
Astrakhan,502533,0101000020E6100000E3512AE10907484072497ABDA02C4740
Asunción,1870000,0101000020E610000032D60B521BD04CC0E9FD6667694A39C0
Aswan,313442,0101000020E6100000C83F33880F734040192543E966163840
Asyut,420585,0101000020E6100000EB85A7FC102E3F40B965D185A2303B40
At Bashy,15601,0101000020E61000004268F3EEFEF25240F683150214964440
At Tafilah,25429,0101000020E61000008B3963F3CCCC414016A5846055D53E40
At Taif,657282,0101000020E61000004A79AD84EE3044407218CC5F21433540
Atafu,524,0101000020E6100000392BFDDFEC8F65C014FB157CE41821C0
Atakpamé,80683,0101000020E6100000678D8BB49EEBF13F72E8E390C31E1E40
Atamyrat,33242,0101000020E6100000ABC0DA62C84C5040FCB9B25593E94240
Atar,44265,0101000020E6100000C44C913298192AC0D8CA958B42843440
Atasu,19616,0101000020E61000009A29087998E95140B99DC7725C584840
Atbarah,168612,0101000020E61000007F130A1170FD4040D8FB43E9C1B53140
Atbasar,35819,0101000020E61000007A6C70C74016514021808A9933E94940
Athabasca,2539,0101000020E61000000A46CABB0F515CC07651F4C0C75B4B40
Athens,110301,0101000020E6100000932A9B8331D854C0BE5B6ACE0BFB4040
Athens,3242000,0101000020E6100000FF1AB5673BBB3740A4946B651DFE4240
Atherton,6959,0101000020E6100000F22895F0042F6240E154B5EE304531C0
Ati,25373,0101000020E6100000AC9EDD6B52553240C586B883226F2A40
Atikokan,3625,0101000020E6100000B284B53176E756C011CA56F20C604840
Atka,61,0101000020E6100000F63647676AC665C01CC0119326194A40
Atkarsk,27554,0101000020E610000024EDEB65807F4640BE6A65C22FF04940
Atlanta,4506000,0101000020E61000006A78BF71871755C0CC514989A6DE4040
Atlantic City,76573,0101000020E6100000D6E830BA179B52C06C335F6FACAE4340
Atlixco,97842,0101000020E6100000C194DCBCCC9C58C042B85DC367E63240
Atoyac,20515,0101000020E61000004B123A9E851B59C08DDA58E432333140
Atqasuk,201,0101000020E61000003ECF9F36AAAC63C06C7A50500A9E5140
Attapu,4297,0101000020E6100000F834272FB2B55A409386BFCBB19D2D40
Attawapiskat,1802,0101000020E610000017A29E99BB9B54C064D23A0554754A40
Atyrau,182753,0101000020E6100000D2C20A5CC3F54940C284D1AC6C8E4740
Auburn,73929,0101000020E610000000C80913C65E55C0956C2BAC0A4E4040
Auckland,1377200,0101000020E6100000E15E99B76AD86540355B1E108D6C42C0
Augsburg,358989,0101000020E610000074113A43CCCC25404473F8FFCC2C4840
Augusta,24042,0101000020E610000022EF6657EB7151C056AD9685C0274640
Augusta,262332,0101000020E6100000A8ACA6EB097F54C008CFDFDFFBBA4040
Aurangabad,95929,0101000020E610000047F0750852185540D7732DB539C53840
Aurangabad,1113000,0101000020E6100000D54F407D0DD55240112AAC7797DC3340
Aurora,587540,0101000020E6100000817A336ABE335AC0FDD6F3DA11D94340
Aurora,350000,0101000020E610000069BCBE20331356C063827577F8E14440
Austin,1161000,0101000020E61000008BE2B08FA96F58C0A48AE255D6443E40
Autlan,47669,0101000020E610000065283806AE175AC0F0C91EFC1FC53340
Auxerre,41516,0101000020E61000001B09D91E62880C40AD29DA6674E64740
Avarua,5445,0101000020E61000008072254C22F963C052A346D73B3235C0
Avaré,81285,0101000020E610000042CAF4F00A7748C0BBBFD5952A1C37C0
Aveiro,54162,0101000020E6100000378E588B4F4D21C03B91BB630C524440
Awasa,133097,0101000020E6100000709E454A0E3D4340D98C1D9E6F3D1C40
Aweil,46705,0101000020E6100000B32B88DC67663B40DF104F1B7A882140
Awjilah,6610,0101000020E61000007E7D63BE72493540B60B72BCA71B3D40
Awka,500000,0101000020E61000006642DD51AD471C400EEBD7E77BD71840
Ayacucho,166314,0101000020E6100000146FAEAB138E52C0BC07E8BE9C592AC0
Ayakoz,45861,0101000020E610000089FA134B801B5440B471C45A7CFB4740
Ayan,1286,0101000020E6100000F2237EC55A456140E17F8692243A4C40
Ayapel,23639,0101000020E610000076A911FA99C952C0CCB4FD2B2BA92040
Ayaviri,19310,0101000020E6100000DE99643F66A651C07403AA2457C22DC0
Aybak,24000,0101000020E6100000B7D4415E8F02514059E0867368214240
Aydın,198857,0101000020E61000004C6CE3F49AD93B409E34C3FCCBEC4240
Ayorou,26290,0101000020E610000064E3665D486CED3FFA714573AE762D40
Ayoun el Atrous,1423,0101000020E6100000CA94C5B3BA3B23C028CD8BB8A5AA3040
Ayr,69042,0101000020E6100000A96D1EE27A7712C0D410B0B1A6B94B40
Ayr,9078,0101000020E6100000DE697C70C86C62407457C04EFB9133C0
Ayutla,9897,0101000020E61000007977A0010FC658C024CE10F0DFF63040
Ayutthaya,145615,0101000020E6100000E60FBC1061245940C7A7B68AB4B72C40
Az Aubayr,262219,0101000020E61000004FD5F3249FDA474078C43247A0633E40
Az Zahran,97446,0101000020E6100000C5596CEE43144940EC91BC299B4A3A40
Az Zarqa,894691,0101000020E6100000E46ABF10CD0C42403B3D4A80F5084040
Az Zawiyah,200000,0101000020E61000000603194BA27029403AF1304855614040
Azare,105687,0101000020E6100000819AB56F496124407CC15DAC5E5C2740
Azogues,69087,0101000020E610000055E9DD0EC3B553C0F7CB272B86EB05C0
Azua,59139,0101000020E6100000D4AE53F6A7AE51C0F502A21639743240
Azul,53941,0101000020E61000003CC49A255CEF4DC0C23EF0E7CA6342C0
Açu,36125,0101000020E6100000CC3DC9C27C7442C01F2BF86D885116C0
Añatuya,14133,0101000020E610000026039BCEA96A4FC07C9E3F6D54773CC0
Ağrı,87854,0101000020E61000003E25427E918645403B41518F23DC4340
B'abda,9000,0101000020E61000001F49490F43C44140B58F70B5A9EA4040
Babahoyo,76279,0101000020E61000008179C8948FE253C09516896423CBFCBF
Babanusa,19700,0101000020E6100000625E91A9CCCC3B40DD30C0F4ACAA2640
Babati,34291,0101000020E6100000EEF0321E00E041403B5C61B0D1E010C0
Babruysk,220517,0101000020E610000073C9271A5A313D40E034D82F33904A40
Bacabal,72372,0101000020E61000003153A40C666646C0B2CFAD2182EB10C0
Bacolod,949354,0101000020E61000003A257BDFD3BE5E401C881BA66C432540
Bacău,199668,0101000020E6100000FE26B9686DEB3A4090AFF3250A4A4740
Badajoz,140133,0101000020E6100000C709B88C40E11BC02E7997E6B1704340
Baddeck,852,0101000020E61000001739FA4E82604EC05CFD7D6BCC0C4740
Bade,172065,0101000020E6100000CBA8E8FE20535E4085EB51B81EF53840
Badulla,47587,0101000020E61000004CEE66FC31435440491927744DEF1B40
Bafang,93145,0101000020E6100000F254D169275C24401AC7A3AF7BAE1440
Bafatá,29704,0101000020E61000002A519BDDFF542DC03B2FBA6180552840
Bafia,69270,0101000020E61000002B0E0CC5C27526401F86562767001340
Bafoulabé,26823,0101000020E6100000430070ECD9A325C0C1806FE4CB992B40
Bafoussam,290768,0101000020E6100000021A5BBEE4D124406375502E32F61540
Bafra,97452,0101000020E6100000133B641415F441405F402FDCB9C84440
Bafwasende,149,0101000020E6100000FD50C47D3F443B40F6B935447057F13F
Bagamoyo,82426,0101000020E61000000AAAFC21EC7143405B83520F2CC219C0
Bagdarin,4676,0101000020E6100000378309ED66665C40825C3D8276374B40
Baghdad,5054000,0101000020E6100000D80693872A324640B299E89898AB4040
Baghlan,218748,0101000020E6100000979C24A7C02C5140C2EB4493D5114240
Baglung,23296,0101000020E610000075F574BF54E554408378133246443C40
Bago,284318,0101000020E6100000B88C4061F5205840F2C3526EEC513140
Baguio,447824,0101000020E610000039E686F079245E408B15DADE136E3040
Bagé,106098,0101000020E61000003ECA2D52CD0C4BC0163E117AEC513FC0
Bahawalpur,552607,0101000020E610000021DF4A1B33EB51409F437463D5633D40
Bahir Dar,206748,0101000020E6100000BC35559C0FB142406BBD3A223A332740
Bahraich,182218,0101000020E6100000CFACA792CA665440DE1690DF42913B40
Bahía Blanca,281536,0101000020E6100000BDDEA238EC214FC0EF14BC32B95E43C0
Baia Mare,136553,0101000020E610000034B275BA3D943740B29B19FD68D44740
Baicheng,386861,0101000020E6100000F61ED37F7BB45E40773870BD5CCF4640
Baie-Comeau,10435,0101000020E61000009E7B0F971C0A51C02FF7C951809C4840
Baiquan,70472,0101000020E6100000930266193D855F408A0C61EB08CD4740
Bairin Zuoqi,50000,0101000020E6100000FF17192EBCCB5D40B222B42FEAFD4540
Bairnsdale,11005,0101000020E610000089247A198573624011C5E40D30EA42C0
Baishan,330000,0101000020E61000007AF59617859B5F4021808A9933F34440
Bajram Curri,7967,0101000020E6100000F9ABB6515315344074A0E293A92A4540
Bakal,26559,0101000020E6100000B1755F84DF654D407F6D58AE12794B40
Baker Lake,1584,0101000020E61000006EF195E5100158C0C389439149145040
Bakersfield,443129,0101000020E6100000DB02F85D47C15DC0DD79E2395BAF4140
Baku,2122300,0101000020E6100000FD97B55E1DEE484062F14009D8324440
Balakhna,63083,0101000020E610000072E778BB14CC45403509DE90463F4C40
Balakovo,199572,0101000020E6100000255D33F966E64740092241A7D6034A40
Balancán,11895,0101000020E6100000A5434C2EEBE156C093A6E617CACC3140
Balashov,98107,0101000020E6100000F821252CE094454026D35746D9C64940
Balboa,62882,0101000020E61000002BACAF0944E453C02092C60D64E62140
Balcarce,18967,0101000020E61000001814BCD7FF1F4DC0CD2D63F9A9EA42C0
Balikpapan,445905,0101000020E6100000730A97FA1E355D4016F1E7251000F4BF
Balkanabat,110827,0101000020E61000008B411658B62E4B40190FA5AC95C14340
Balkh,179969,0101000020E61000004E0EFA2D95B95040164ACBED03604240
Ballarat,85109,0101000020E610000081A3D3A9E1FA6140A876E162A0C742C0
Ballari,445388,0101000020E6100000FE69FEF38F3A534077FE486CD24C2E40
Ballina,14242,0101000020E6100000EC489AE42C3263403BCD5DA681DC3CC0
Balqash,81364,0101000020E6100000DD28B2D6D0BC52405BD48272366D4740
Balsas,68056,0101000020E61000002B4EB516660647C04106973380141EC0
Baltasar Brum,2517,0101000020E610000053C7CFEBF4A84CC0D944C1E7E2BA3EC0
Baltimore,2255000,0101000020E610000017681450552753C022FA93B508A44340
Balykchy,40527,0101000020E6100000E2D4BD04DD0B53401D1549055F3A4540
Balyqshy,31624,0101000020E61000006F415B73ECEE494044C5933886884740
Balıkesir,261516,0101000020E61000006E57433DD8E33B40B0B37CB83FD34340
Bam,99268,0101000020E6100000B788DE98542E4D40F187FAB8911B3D40
Bama,118121,0101000020E61000000B0E2F8848612B40C016050B710A2740
Bamako,1494000,0101000020E6100000452A8C2D040120C04F9143C4CD4D2940
Bambari,62098,0101000020E61000008548E1D5CDAA3440DA7AE1293F0C1740
Bamenda,445299,0101000020E61000003DC4F5DECE4C2440B6C590F705D71740
Bamian,61863,0101000020E610000081D855A2A7F45040EB6C976D1B684140
Ban Houayxay,6347,0101000020E6100000F3E093F36A1A5940D7A3703D0A473440
Banamba,30591,0101000020E61000008C6DAD8ACBCC1DC09180D1E5CD192B40
Banda Aceh,513698,0101000020E61000004477FF0E7BD45740DC6FA3B72E331640
Bandar Lampung,881801,0101000020E61000005D250E8F33535A400E97660465CC15C0
Bandar Lampung,865000,0101000020E6100000F2C7FEC327515A40853A51B758B615C0
Bandar Seri Begawan,296500,0101000020E61000001DD83BEDBABB5C40A928A8F287881340
Bandar-e Bushehr,169060,0101000020E6100000F21E0CE13D6A4940750DE9A683EB3C40
Bandar-e-Abbas,461499,0101000020E6100000514A0856D5224C40A56D57433D343B40
Bandarbeyla,13753,0101000020E61000004962EEFF886849409BBEE83C74F72240
Bandjarmasin,603576,0101000020E610000049CD68F51FA55C40DC95A7BDD2A30AC0
Bandundu,118211,0101000020E61000003038393245613140A0E293A9DD7A0AC0
Bandung,2394000,0101000020E6100000969C6E345BE45A409E85F35FD6CA1BC0
Banes,53104,0101000020E61000009C887E6DFDED52C0F939F4CC81F63440
Banff,7502,0101000020E6100000F8B53F619AE45CC0AB1CFFAAC8964940
Banfora,60288,0101000020E61000000A4735913E0A13C03FA88B14CA422540
Bangassou,32841,0101000020E61000006F568EDA0ED13640A74643215DEF1240
Banghazi,1180000,0101000020E6100000EF05C13E95103440281B20E2300F4040
Bangkok,6704000,0101000020E610000097523CD3F020594060C6B9F2FE802B40
Bangor,50213,0101000020E6100000BF40B566D03151C0D00B772E8C664640
Bangui,831925,0101000020E6100000F83E0BF8EB8E32402B0F779A71771140
Bani Walid,65392,0101000020E610000011DABCBBDFFA2B4060E7A6CD38C53F40
Banja Luka,221738,0101000020E6100000D99EB4CB122E3140AF91C94EE4634640
Banjul,43094,0101000020E6100000807EDFBF799730C08CD8278062E82A40
Bannu,622419,0101000020E6100000AE4E290A4FA651405F73B3E4967E4040
Bansang,7615,0101000020E61000008470BB86CF4C2DC0DFBA078D05DE2A40
Banská Bystrica,82336,0101000020E61000003772384E6526334018BD0974DC5D4840
Banyuwangi,172424,0101000020E6100000BCCB457CA7975C40EA44DD62D96320C0
Baní,66709,0101000020E610000023D74D292F9551C0A7E9B303AE473240
Baoding,1107000,0101000020E610000089847A6602DE5C407129FA17DE6D4340
Baoji,800000,0101000020E6100000DB15FA6099C95A40E8E3350AA4304140
Baoshan,1000000,0101000020E61000004CE548C299C95840AE450BD0B61E3940
Baotou,2036000,0101000020E61000003293A8177C745B40DC89ED49BB534440
Baqubah,299479,0101000020E610000060ADDA352154464087904EB8B2DF4040
Bar Harbor,6090,0101000020E610000084C83379140D51C0CEDDAE97A6314640
Barabinsk,31508,0101000020E6100000D99E0F85859653405907F64EBBAD4B40
Barahona,90128,0101000020E6100000B403AE2B66C651C056FB2AAF4B333240
Baraki Barak,22305,0101000020E6100000705B5B78DE3D5140BD3CF8E4BCFB4040
Baramula,167986,0101000020E61000007E326BCE669652407B4FE5B4A7194140
Baranavichy,168772,0101000020E6100000CCF2D0D270033A40930CEF2884914A40
Barbacena,122211,0101000020E610000016F4835F8FE245C0A0C211A4523835C0
Barcaldine,1068,0101000020E6100000E2E5E95C112962405563AEB1F09037C0
Barcelona,600954,0101000020E6100000018B57B4142E50C03E6BC889C0422440
Barcelona,4920000,0101000020E6100000938B31B08E7301409CF7A4B84FB14440
Barcelos,12584,0101000020E610000049B4893842764FC09F008A912533EFBF
Barclayville,2733,0101000020E6100000FCD3C3A7937620C0188919FE47B21240
Barddhaman,301725,0101000020E6100000E3F1FE895BF7554011B92A9A18403740
Bareilly,817000,0101000020E6100000325E4E64C1DA5340A6D01ED4EA583C40
Bari,500577,0101000020E61000005DD3CD0F6DDF30409D4429C69E8E4440
Bariloche,95394,0101000020E61000000AB4853133D351C0F2A501CD319344C0
Barinas,284289,0101000020E6100000E2E65432009051C047AA944330332140
Barishal,202242,0101000020E610000059D537D5FF975640F6D214014EB33640
Barlett,286423,0101000020E6100000521F926BD47556C0F6211400889C4140
Barletta,107830,0101000020E610000008CA6DFB1E453040E86C01A1F5A84440
Barnaul,599579,0101000020E6100000D7B26B31AEEF54407393629170AD4A40
Barquisimeto,1116000,0101000020E61000003B70CE88525351C029D082AB971A2440
Barra Mansa,169386,0101000020E61000006E799BEDC01546C07632384A5E8F36C0
Barra do Bugres,31311,0101000020E6100000657C4E3052984CC0909037AFA0232EC0
Barra do Corda,48901,0101000020E61000004D1D9A6846A146C0341DF0AFD40916C0
Barra do Garças,52398,0101000020E610000011FFB0A547214AC02A3F04B05CC22FC0
Barrancabermeja,191403,0101000020E61000007EA83462667652C0399105F1265C1C40
Barranquilla,1798000,0101000020E6100000D02FA58952B352C0C9C9C4AD82EC2540
Barras,21597,0101000020E6100000A89DABF7652645C0EFE53E390A0011C0
Barreiras,158292,0101000020E6100000DCB35318008046C08918C0A5AD4728C0
Barreiros,35565,0101000020E6100000227DA4D2999941C0973AC8EBC1A821C0
Barretos,101220,0101000020E61000004B5068FE3D4A48C01FF30181CE8C34C0
Barrie,182041,0101000020E61000000EA551DCCCEC53C09DB756201F314640
Barstow,21119,0101000020E6100000CCCFB29366415DC04A40F10813734140
Bartica,11524,0101000020E6100000A6DA029DA4504DC06B50EA8145A41940
Bartlesville,34610,0101000020E61000002CFA9EECC1FE57C0B288BC40A45F4240
Baruun-Urt,15805,0101000020E6100000F50DF1B421525C405EF7B1DD98594740
Barysaw,155389,0101000020E6100000602816AEFD7D3C40F261F6B2ED1C4B40
Basankusu,52216,0101000020E6100000259CCC2ECECC3340D18B248B45BDF33F
Base Presidente Montalva,150,0101000020E6100000D15158F32D744DC0D3C66C2464174FC0
Basel,830000,0101000020E61000000C569C6A2D5C1E40A4FACE2F4ACA4740
Basoko,43709,0101000020E6100000246992B30B973740344289E0C9D8F33F
Basra,870000,0101000020E61000004A8AD9DCE2E747400B15D2D0F5833E40
Bassar,61845,0101000020E6100000F8A34D7A843FE93F66811BCEA1852240
Basse Santa Su,14380,0101000020E6100000B43EE5982C722CC0B372D476B89E2A40
Basse-terre,307,0101000020E610000038AE354A4DDA4EC0500C7F3CAA023040
Basseterre,21887,0101000020E6100000C436F3F5C65B4FC000E5EFDE514D3140
Bastia,41001,0101000020E6100000DDF2EC4D67E62240ED8ED662015A4540
Bata,173046,0101000020E6100000B2AB7FC63B8A2340C1E677F585EBFD3F
Batagay,4266,0101000020E61000004102902452D46040088AC4A9FBE95040
Batangas,424508,0101000020E6100000DF18028063415E40CC1363F437902B40
Batatais,51976,0101000020E6100000C2D20A1D85CB47C044C42863D7E334C0
Bataysk,109962,0101000020E6100000A4B5584057DF4340BDA5417683914740
Batemans Bay,10557,0101000020E6100000BC17A941A2C66240E29AF16C45D841C0
Bath,93238,0101000020E6100000E5FD6E70D8CC02C0617193AC1EB14940
Bathurst,6111,0101000020E61000009CE4A2B53DB26240C6FDA25FB6B540C0
Bathurst,6111,0101000020E6100000CFDD0951996950C0F7370DF6CBCC4740
Bati,19260,0101000020E610000079E173CC1E024440DE6F592A145E2640
Batman,302074,0101000020E61000005E4C33DDEB914440A4FB3905F9F14240
Batna,280798,0101000020E6100000493AB99514AE184089C6246DF4C84140
Baton Rouge,422072,0101000020E61000003FF1AD59F8C856C02F579AEF3B753E40
Batouri,43821,0101000020E6100000E60819C8B3BB2C40FED137691ABC1140
Battambang,154773,0101000020E6100000D8EA1791CDCC5940865968E734332A40
Batticaloa,129222,0101000020E6100000916C640DCD6C54409CD77D6C37DE1E40
Battle Creek,70820,0101000020E610000017844DF8804B55C07C69E5B919294540
Batu Pahat,199619,0101000020E6100000479968EBBBBB59408F3C6B12179BFD3F
Batumi,155542,0101000020E61000003BE2900DA4D0444020F939F4CCCC4440
Baturité,22417,0101000020E6100000E82BED79A37043C0AF16E98F7A5111C0
Baubau,24412,0101000020E610000043C472F071A75E4024A35E4B23E115C0
Bauchi,316149,0101000020E6100000A8B283A515AE2340CBB2710EE89E2440
Baures,2422,0101000020E6100000C26625523FCA4FC0E18FEC5BF7282BC0
Bauru,335024,0101000020E6100000F823FBD63D8A48C0C680913C7C5436C0
Bawku,73594,0101000020E61000004CDD955D30B8CEBFFE9F1E36EC1E2640
Bay City,18663,0101000020E6100000EFA42A12B8FD57C0C73F7D152AFB3C40
Bay City,68549,0101000020E61000005CC41CA9E3F854C018F2632717CC4540
Bayamo,192632,0101000020E6100000B4136FAE2B2953C0D3ED36B929613440
Bayan Obo,27476,0101000020E610000022DC099B267E5B406D00362042E24440
Bayankhongor,26252,0101000020E6100000D3A1D3F3EE3E59409C1D047866264740
Baydhabo,129839,0101000020E6100000B62BF4C132D345400863FA14B6F50840
Bayghanin,7657,0101000020E6100000762F9C10DFEF4B4043B9235289584840
Baykonur,36175,0101000020E6100000E4767984E49E4F402B6EDC627ED84640
Baytown,86034,0101000020E6100000E53AD741EFBD57C08F615FFC7EC13D40
Beaufort,31626,0101000020E6100000849D62D5202C54C00C37853A51374040
Beaufort West,44737,0101000020E6100000B855B549EA913640B054BC36C02C40C0
Beaumont,111485,0101000020E6100000352493F8818657C0D7DAFB5415163E40
Beaver Falls,120125,0101000020E610000025C56C6E711454C0393B63A93F604440
Beckley,37836,0101000020E6100000732D5A80B64B54C030E53224DDE34240
Bedourie,142,0101000020E61000009256218AEE6E6140FB17528F7E5938C0
Beer Sheva,206408,0101000020E6100000227596B43D6A414088F7771101403F40
Beeville,13004,0101000020E61000000BC2CBC20D7058C03FE5982CEE673C40
Behbehan,85707,0101000020E61000003A3476D377214940315981C6F1943E40
Bei'an,154936,0101000020E610000086B665A4D4A15F403174028F851F4840
Beihai,728978,0101000020E61000001981673167465B40324E8DE1FB7A3540
Beijing,11106000,0101000020E6100000067361963A195D40E57F34926BF34340
Beipiao,228515,0101000020E6100000A60BB1FAA3305E403057F5A8AEE74440
Beira,530604,0101000020E6100000B36AC6585C6F414015C20F73EED133C0
Beirut,1846000,0101000020E6100000B911BB5BFEC04140D124B1A4DCEF4040
Beitbridge,26459,0101000020E61000007F411C3570FD3D409DC36B4DA93536C0
Beja,35854,0101000020E6100000617AB1E6B6731FC0A4C920D2CA014340
Bekasi,2378211,0101000020E610000083893F8A3ABE5A402D3E05C078DE18C0
Bekiy,4286,0101000020E6100000F7274C7386A846401BBEE02E563738C0
Belagavi,608756,0101000020E6100000B21996F551A0524033480BE1E2BA2F40
Belaya Kalitva,48098,0101000020E61000008572ECEA9F6444402992544BDF174840
Belebey,62582,0101000020E61000003A3E5A9C310F4B40BBDB508C87104B40
Beledweyne,62945,0101000020E61000004681994A9A9946404CAF2880BDF51240
